drug_key,drug,ae_score_x,total_prob,total_weighted_prob,n_ae,safety_drug,P_drug_gt_placebo,safety_score,efficacy_score,ae_score_y,safety_norm,efficacy_norm,ae_inverse_norm,composite_score,safety_used,efficacy_used,ae_used,ae_units,composite_used,avoid_rank_ae,avoid_rank_safety,avoid_rank_efficacy,avoid_rank_composite,delta_safety_vs_real,delta_efficacy_vs_real,delta_ae_vs_real
alectinib,Alectinib,3.318874778132884,8.578436460345978,3.318874778132884,100,0.484971,0.520485,0.484971,0.520485,3.318874778132884,0.6694611682235154,0.3950963222416815,0.0713187896251071,0.4400867541111002,0.484971,0.520485,8.578436460345978,unweighted_total_prob,0.4400867541111002,64.0,1605.0,565.0,1411.0,-0.06361685899999997,0.0017451509999999448,-10.94471621865402
alendronic_acid,Alendronic_acid,0.9462156568071786,2.2520503541454624,0.9462156568071786,100,0.239186,0.517479,0.239186,0.517479,0.9462156568071786,0.2572707910580422,0.2196147110332777,0.4660244500149695,0.2839590908395219,0.239186,0.517479,2.2520503541454624,unweighted_total_prob,0.2839590908395219,1511.0,446.0,61.0,136.0,-0.30940185899999995,-0.0012608490000000083,-17.271102324854535
alfacalcidol,Alfacalcidol,1.413036991097031,3.226786255836482,1.413036991097031,100,0.266972,0.520428,0.266972,0.520428,1.413036991097031,0.3038689228395579,0.3917688266199667,0.2836239444703036,0.3349798886778706,0.266972,0.520428,3.226786255836482,unweighted_total_prob,0.3349798886778706,1129.0,662.0,550.0,504.0,-0.28161585899999997,0.001688150999999971,-16.296366423163516
alfuzosin,Alfuzosin,1.1138827985851074,2.6893455041572403,1.1138827985851074,100,0.279792,0.519762,0.279792,0.519762,1.1138827985851074,0.3253685287360177,0.3528896672504363,0.3829175014092006,0.3478867786764217,0.279792,0.519762,2.6893455041572403,unweighted_total_prob,0.3478867786764217,1374.0,793.0,383.0,661.0,-0.26879585899999997,0.0010221509999999157,-16.833807174842757
alimemazine,Alimemazine,1.759221619507296,4.327583709731694,1.759221619507296,100,0.320313,0.520428,0.320313,0.520428,1.759221619507296,0.3933237183249761,0.3917688266199667,0.210870644204326,0.3562111468188423,0.320313,0.520428,4.327583709731694,unweighted_total_prob,0.3562111468188423,661.0,1145.0,550.0,744.0,-0.22827485899999994,0.001688150999999971,-15.195568969268304
aliskiren,Aliskiren,1.8008655192563292,4.042346892878409,1.8008655192563292,100,0.325406,0.521426,0.325406,0.521426,1.8008655192563292,0.4018648644116118,0.4500291885580838,0.2040036202964974,0.3815583452471778,0.325406,0.521426,4.042346892878409,unweighted_total_prob,0.3815583452471778,764.0,1186.0,839.0,1018.0,-0.22318185899999998,0.0026861509999999145,-15.48080578612159
alitretinoin,Alitretinoin,1.2574608025257457,3.067613529972728,1.2574608025257457,100,0.278753,0.522529,0.278753,0.522529,1.2574608025257457,0.3236260879773264,0.514419147694107,0.3293658385175916,0.4010912619720917,0.278753,0.522529,3.067613529972728,unweighted_total_prob,0.4010912619720917,1208.0,780.0,1101.0,1185.0,-0.269834859,0.0037891509999999906,-16.45553914902727
allopurinol,Allopurinol,2.0727681424003075,4.799504945054646,2.0727681424003075,100,0.217245,0.519071,0.217245,0.519071,2.0727681424003075,0.2204749366918781,0.3125510799766477,0.1659496133624838,0.2464003293399071,0.217245,0.519071,4.799504945054646,unweighted_total_prob,0.2464003293399071,483.0,310.0,230.0,42.0,-0.33134285899999993,0.0003311509999999185,-14.723647733945352
allylestrenol,Allylestrenol,1.3587654964299851,3.301002562046046,1.3587654964299851,100,0.349282,0.520045,0.349282,0.520045,1.3587654964299851,0.4419057840983413,0.3694103911266788,0.2983909604373806,0.3842046621774843,0.349282,0.520045,3.301002562046046,unweighted_total_prob,0.3842046621774843,1095.0,1340.0,446.0,1041.0,-0.19930585899999997,0.0013051509999999489,-16.22215011695395
almitrine,Almitrine,2.11460381397046,5.085403554141517,2.11460381397046,100,0.313789,0.521653,0.313789,0.521653,2.11460381397046,0.3823827332338291,0.4632807939287836,0.1609632260118917,0.3704580560674235,0.313789,0.521653,5.085403554141517,unweighted_total_prob,0.3704580560674235,410.0,1084.0,903.0,906.0,-0.23479885899999997,0.0029131510000000027,-14.437749124858481
