drug_key,drug,ae_score_x,total_prob,total_weighted_prob,n_ae,safety_drug,P_drug_gt_placebo,safety_score,efficacy_score,ae_score_y,safety_norm,efficacy_norm,ae_inverse_norm,composite_score,safety_used,efficacy_used,ae_used,ae_units,composite_used,avoid_rank_ae,avoid_rank_safety,avoid_rank_efficacy,avoid_rank_composite,delta_safety_vs_real,delta_efficacy_vs_real,delta_ae_vs_real,flag_ae_extreme,flag_safety_extreme,flag_efficacy_extreme,n_extremes
dibenzepin,Dibenzepin,7.385836232453583,17.963876366615292,7.385836232453583,100,0.482606,0.217813,0.482606,0.217813,7.385836232453583,0.5147249329010039,0.3336596849774961,0.0553756302409951,0.3504289731995991,0.482606,0.217813,17.963876366615292,unweighted_total_prob,0.3504289731995991,66.0,1099.0,502.0,517.0,-0.12570028871917727,-0.2612576634521484,7.161874268203974,True,False,False,1
epalrestat,Epalrestat,6.9382929001003495,17.727506220340725,6.9382929001003495,100,0.538795,0.326725,0.538795,0.326725,6.9382929001003495,0.62369098779031,0.5076088380071361,0.0636467283709009,0.4652492759931586,0.538795,0.326725,17.727506220340725,unweighted_total_prob,0.4652492759931586,68.0,1473.0,1086.0,1309.0,-0.06951128871917722,-0.1523456634521484,6.925504121929407,True,False,False,1
eliglustat,Eliglustat,7.350666538812219,17.69084098190069,7.350666538812219,100,0.582071,0.278512,0.582071,0.278512,7.350666538812219,0.7076151542889059,0.4306052891326499,0.0559891415541297,0.4664860056794483,0.582071,0.278512,17.69084098190069,unweighted_total_prob,0.4664860056794483,69.0,1567.0,843.0,1320.0,-0.02623528871917724,-0.2005586634521484,6.88883888348937,True,False,False,1
iprindole,Iprindole,7.033936887979506,17.675567820668217,7.033936887979506,100,0.471507,0.293817,0.471507,0.293817,7.033936887979506,0.4932008936190019,0.4550497193801767,0.06179068994037,0.3916583831877454,0.471507,0.293817,17.675567820668217,unweighted_total_prob,0.3916583831877454,70.0,964.0,921.0,800.0,-0.13679928871917724,-0.1852536634521484,6.873565722256899,True,False,False,1
thenalidine,Thenalidine,7.0884804790839535,17.65836194902658,7.0884804790839535,100,0.451748,0.366729,0.451748,0.366729,7.0884804790839535,0.4548827125060117,0.5715013559830958,0.0607546595411567,0.4227045593038744,0.451748,0.366729,17.65836194902658,unweighted_total_prob,0.4227045593038744,71.0,781.0,1277.0,1041.0,-0.15655828871917726,-0.11234166345214835,6.856359850615263,True,False,False,1
flutrimazole,Flutrimazole,7.279863409698008,17.53734295070171,7.279863409698008,100,0.487417,0.188345,0.487417,0.188345,7.279863409698008,0.5240547962207364,0.2865947734757568,0.0572422333445736,0.335708274547512,0.487417,0.188345,17.53734295070171,unweighted_total_prob,0.335708274547512,72.0,1149.0,378.0,425.0,-0.12088928871917726,-0.29072566345214834,6.735340852290392,True,False,False,1
ataluren,Ataluren,7.169682454317806,17.529689416289326,7.169682454317806,100,0.464775,0.201274,0.464775,0.201274,7.169682454317806,0.4801456785143584,0.30724436763912,0.0592414679814232,0.326804312057676,0.464775,0.201274,17.529689416289326,unweighted_total_prob,0.326804312057676,73.0,910.0,441.0,371.0,-0.14353128871917725,-0.2777966634521484,6.727687317878008,True,False,False,1
picotamide,Picotamide,7.227173670195041,17.407410569489,7.227173670195041,100,0.491535,0.258195,0.491535,0.258195,7.227173670195041,0.5320407403385202,0.3981559268759364,0.058190683943508,0.3837168036744842,0.491535,0.258195,17.407410569489,unweighted_total_prob,0.3837168036744842,76.0,1194.0,730.0,745.0,-0.11677128871917725,-0.22087566345214837,6.605408471077681,True,False,False,1
proxyphylline,Proxyphylline,7.403013786301015,17.347126603126522,7.403013786301015,100,0.489361,0.252979,0.489361,0.252979,7.403013786301015,0.527824751384644,0.3898251756069981,0.0550780983843904,0.3780755904735349,0.489361,0.252979,17.347126603126522,unweighted_total_prob,0.3780755904735349,78.0,1177.0,698.0,705.0,-0.11894528871917726,-0.22609166345214837,6.545124504715204,True,False,False,1
telotristat_ethyl,Telotristat_ethyl,7.442490723915396,17.22472712397575,7.442490723915396,100,0.593778,0.259604,0.593778,0.259604,7.442490723915396,0.7303182741983029,0.4004063157827488,0.0543995247510693,0.4631697409426346,0.593778,0.259604,17.22472712397575,unweighted_total_prob,0.4631697409426346,80.0,1578.0,738.0,1290.0,-0.014528288719177218,-0.21946666345214838,6.422725025564432,True,False,False,1
tezacaftor,Tezacaftor,6.775250420905648,17.21817924082279,6.775250420905648,100,0.443655,0.231577,0.443655,0.231577,6.775250420905648,0.4391881409311635,0.3556429020913125,0.0669314848242567,0.3313187141738417,0.443655,0.231577,17.21817924082279,unweighted_total_prob,0.3313187141738417,81.0,690.0,584.0,402.0,-0.16465128871917722,-0.24749366345214838,6.41617714241147,True,False,False,1
tetrabromo_2_benzotr,Tetrabromo_2_Benzotr,6.946194892749189,17.148638583719727,6.946194892749189,100,0.501747,0.174301,0.501747,0.174301,6.946194892749189,0.5518446406131221,0.2641643534563994,0.0634914476949702,0.3391018871668027,0.501747,0.174301,17.148638583719727,unweighted_total_prob,0.3391018871668027,83.0,1275.0,326.0,450.0,-0.10655928871917719,-0.3047696634521484,6.346636485308409,True,False,False,1
temafloxacin,Temafloxacin,6.979069081135092,17.06762747466564,6.979069081135092,100,0.449505,0.325916,0.449505,0.325916,6.979069081135092,0.4505329134151449,0.506316741040769,0.0628492171404071,0.395309705210447,0.449505,0.325916,17.06762747466564,unweighted_total_prob,0.395309705210447,90.0,756.0,1080.0,837.0,-0.15880128871917726,-0.1531546634521484,6.26562537625432,True,False,False,1
benperidol,Benperidol,6.737031108699737,17.059333257377144,6.737031108699737,100,0.497954,0.247576,0.497954,0.247576,6.737031108699737,0.544488961633337,0.3811957566832877,0.0677244778141626,0.3838187828894824,0.497954,0.247576,17.059333257377144,unweighted_total_prob,0.3838187828894824,91.0,1246.0,667.0,747.0,-0.11035228871917724,-0.2314946634521484,6.257331158965826,True,False,False,1
tipiracil,Tipiracil,7.537223212234674,16.93220057338476,7.537223212234674,100,0.540938,0.179105,0.540938,0.179105,7.537223212234674,0.6278468591464078,0.2718370775928984,0.0528001521510445,0.3704336051259314,0.540938,0.179105,16.93220057338476,unweighted_total_prob,0.3704336051259314,92.0,1478.0,341.0,662.0,-0.06736828871917722,-0.29996566345214837,6.13019847497344,True,False,False,1
mizolastine,Mizolastine,6.601636672392487,16.732024200260636,6.601636672392487,100,0.502342,0.306786,0.502342,0.306786,6.601636672392487,0.5529985106349969,0.475763199672903,0.0706075866190865,0.4256262014469773,0.502342,0.306786,16.732024200260636,unweighted_total_prob,0.4256262014469773,95.0,1278.0,982.0,1065.0,-0.10596428871917729,-0.17228466345214838,5.9300221018493176,True,False,False,1
apremilast,Apremilast,7.68110422324389,16.720792196691033,7.68110422324389,100,0.49299,0.25792,0.49299,0.25792,7.68110422324389,0.534862388879408,0.3977167097365655,0.0504464644856476,0.3831209323435189,0.49299,0.25792,16.720792196691033,unweighted_total_prob,0.3831209323435189,96.0,1208.0,726.0,741.0,-0.11531628871917726,-0.2211506634521484,5.918790098279715,True,False,False,1
fenticonazole,Fenticonazole,7.169437714479862,16.67485052347183,7.169437714479862,100,0.48602,0.240081,0.48602,0.240081,7.169437714479862,0.5213456257660146,0.3692250931938912,0.0592459771870098,0.3680774830213643,0.48602,0.240081,16.67485052347183,unweighted_total_prob,0.3680774830213643,97.0,1133.0,632.0,645.0,-0.12228628871917724,-0.2389896634521484,5.872848425060511,True,False,False,1
trilaciclib,Trilaciclib,6.459344842471181,16.645944796502587,6.459344842471181,100,0.506463,0.195067,0.506463,0.195067,6.459344842471181,0.560990272584824,0.2973308375152129,0.0737678280369138,0.3580820096473975,0.506463,0.195067,16.645944796502587,unweighted_total_prob,0.3580820096473975,98.0,1298.0,409.0,575.0,-0.10184328871917725,-0.2840036634521484,5.8439426980912685,True,False,False,1
muzolimine,Muzolimine,7.237196550704537,16.64091612398624,7.237196550704537,100,0.490619,0.252107,0.490619,0.252107,7.237196550704537,0.5302643622880371,0.3884324579868842,0.0580092017249154,0.3790805684549516,0.490619,0.252107,16.64091612398624,unweighted_total_prob,0.3790805684549516,99.0,1189.0,692.0,716.0,-0.11768728871917722,-0.22696366345214836,5.838914025574923,True,False,False,1
pirfenidone,Pirfenidone,7.442658924497662,16.623512543737885,7.442658924497662,100,0.452435,0.24724,0.452435,0.24724,7.442658924497662,0.4562149960438741,0.3806591131966383,0.0543966489326474,0.3456289734827344,0.452435,0.24724,16.623512543737885,unweighted_total_prob,0.3456289734827344,100.0,785.0,666.0,491.0,-0.15587128871917727,-0.2318306634521484,5.821510445326567,True,False,False,1
oxatomide,Oxatomide,6.875347090885041,16.6010912284255,6.875347090885041,100,0.476539,0.194701,0.476539,0.194701,6.875347090885041,0.5029593372325736,0.2967462794315412,0.0648964116221092,0.3328615289900677,0.476539,0.194701,16.6010912284255,unweighted_total_prob,0.3328615289900677,101.0,1023.0,408.0,410.0,-0.13176728871917726,-0.28436966345214837,5.799089130014181,True,False,False,1
mebhydrolin,Mebhydrolin,6.66123137436807,16.515056408941742,6.66123137436807,100,0.481625,0.311652,0.481625,0.311652,6.66123137436807,0.5128225018229208,0.4835349473099148,0.0693241279136427,0.4124078052358628,0.481625,0.311652,16.515056408941742,unweighted_total_prob,0.4124078052358628,103.0,1079.0,1010.0,966.0,-0.12668128871917722,-0.1674186634521484,5.713054310530424,True,False,False,1
bithionol,Bithionol,6.196735738776623,16.51210424304008,6.196735738776623,100,0.470376,0.360551,0.470376,0.360551,6.196735738776623,0.4910075709387654,0.5616341433029768,0.079981362568986,0.4370529582104941,0.470376,0.360551,16.51210424304008,unweighted_total_prob,0.4370529582104941,104.0,954.0,1247.0,1140.0,-0.13793028871917723,-0.11851966345214837,5.710102144628763,True,False,False,1
bepridil,Bepridil,6.905103713460265,16.450446061789986,6.905103713460265,100,0.520577,0.224827,0.520577,0.224827,6.905103713460265,0.5883612330701088,0.3448621177613022,0.0643028043832983,0.3861499012092241,0.520577,0.224827,16.450446061789986,unweighted_total_prob,0.3861499012092241,106.0,1390.0,535.0,765.0,-0.08772928871917729,-0.2542436634521484,5.648443963378668,True,False,False,1
lusutrombopag,Lusutrombopag,6.619778700638561,16.3793296739459,6.619778700638561,100,0.491368,0.249491,0.491368,0.249491,6.619778700638561,0.5317168810214563,0.3842543051265424,0.070214424982451,0.3804313594556897,0.491368,0.249491,16.3793296739459,unweighted_total_prob,0.3804313594556897,109.0,1192.0,676.0,723.0,-0.11693828871917722,-0.2295796634521484,5.577327575534582,True,False,False,1
lypressin,Lypressin,7.06624241620302,16.35338212549686,7.06624241620302,100,0.480157,0.175022,0.480157,0.175022,7.06624241620302,0.509975642676513,0.2653159009381678,0.0611751301651417,0.3223516434789007,0.480157,0.175022,16.35338212549686,unweighted_total_prob,0.3223516434789007,110.0,1062.0,328.0,349.0,-0.12814928871917725,-0.30404866345214837,5.551380027085543,True,False,False,1
diclofenamide,Diclofenamide,7.816976104117929,16.2981920838356,7.816976104117929,100,0.578339,0.339921,0.578339,0.339921,7.816976104117929,0.70037777122733,0.5286848720839974,0.0483033393469697,0.5012857251939249,0.578339,0.339921,16.2981920838356,unweighted_total_prob,0.5012857251939249,112.0,1564.0,1159.0,1464.0,-0.0299672887191772,-0.1391496634521484,5.49618998542428,True,False,False,1
baricitinib,Baricitinib,6.717971862759439,16.288198865950104,6.717971862759439,100,0.417414,0.250533,0.417414,0.250533,6.717971862759439,0.3882995640504523,0.3859185387964493,0.0681233000523912,0.3233119011492389,0.417414,0.250533,16.288198865950104,unweighted_total_prob,0.3233119011492389,113.0,476.0,679.0,356.0,-0.19089228871917724,-0.22853766345214838,5.486196767538786,True,False,False,1
ozanimod,Ozanimod,6.776756557635962,16.260803088545796,6.776756557635962,100,0.484996,0.267467,0.484996,0.267467,6.776756557635962,0.5193598057619809,0.4129647316622851,0.0669004179507739,0.3863098985598612,0.484996,0.267467,16.260803088545796,unweighted_total_prob,0.3863098985598612,114.0,1121.0,777.0,767.0,-0.12331028871917726,-0.21160366345214837,5.458800990134478,True,False,False,1
meptazinol,Meptazinol,6.443444719538091,16.180694758892056,6.443444719538091,100,0.498884,0.301104,0.498884,0.301104,6.443444719538091,0.546292489566688,0.4666881749968855,0.0741296328084026,0.4200181923871099,0.498884,0.301104,16.180694758892056,unweighted_total_prob,0.4200181923871099,116.0,1254.0,957.0,1022.0,-0.10942228871917725,-0.1779666634521484,5.378692660480738,True,False,False,1
ceforanide,Ceforanide,7.18648989535868,16.139391809701916,7.18648989535868,100,0.471901,0.343687,0.471901,0.343687,7.18648989535868,0.4939649688939914,0.5346997511635262,0.0589325343129374,0.4232523948855946,0.471901,0.343687,16.139391809701916,unweighted_total_prob,0.4232523948855946,118.0,970.0,1173.0,1048.0,-0.13640528871917723,-0.13538366345214836,5.337389711290598,True,False,False,1
perampanel,Perampanel,7.07784384395927,16.131665825843807,7.07784384395927,100,0.537792,0.203653,0.537792,0.203653,7.07784384395927,0.6217458926105778,0.3110439951829858,0.0609554441980103,0.3853070439570275,0.537792,0.203653,16.131665825843807,unweighted_total_prob,0.3853070439570275,119.0,1468.0,451.0,757.0,-0.0705142887191772,-0.27541766345214835,5.329663727432489,True,False,False,1
benzbromarone,Benzbromarone,7.399789909459649,16.126117214560505,7.399789909459649,100,0.444052,0.545316,0.444052,0.545316,7.399789909459649,0.439958034038196,0.856732160596952,0.0551338337533234,0.5297028446047239,0.444052,0.545316,16.126117214560505,unweighted_total_prob,0.5297028446047239,120.0,695.0,1611.0,1547.0,-0.16425428871917724,0.06624533654785164,5.324115116149187,True,False,False,1
tetryzoline,Tetryzoline,7.307978974096476,16.07604658603668,7.307978974096476,100,0.484814,0.358648,0.484814,0.358648,7.307978974096476,0.5190068572847014,0.558594760698531,0.056741730359989,0.4423889932652908,0.484814,0.358648,16.07604658603668,unweighted_total_prob,0.4423889932652908,123.0,1119.0,1243.0,1173.0,-0.12349228871917722,-0.12042266345214836,5.2740444876253605,True,False,False,1
triclabendazole,Triclabendazole,6.597143894992767,16.040426626801487,6.597143894992767,100,0.519902,0.375503,0.519902,0.375503,6.597143894992767,0.5870522208604186,0.5855147784588749,0.0707052850775525,0.4831678567432279,0.519902,0.375503,16.040426626801487,unweighted_total_prob,0.4831678567432279,124.0,1382.0,1308.0,1394.0,-0.08840428871917727,-0.1035676634521484,5.238424528390169,True,False,False,1
rotigotine,Rotigotine,7.10648098932579,16.01824244111776,7.10648098932579,100,0.554184,0.308848,0.554184,0.308848,7.10648098932579,0.6535345268938983,0.4790565296415669,0.0604162384238138,0.4651196702989489,0.554184,0.308848,16.01824244111776,unweighted_total_prob,0.4651196702989489,125.0,1521.0,996.0,1307.0,-0.054122288719177236,-0.17022266345214837,5.216240342706442,True,False,False,1
penfluridol,Penfluridol,6.669024166651068,15.981543414294716,6.669024166651068,100,0.526989,0.28471,0.526989,0.28471,6.669024166651068,0.6007958794234918,0.4405044448774504,0.0691579946198021,0.4303517286443373,0.526989,0.28471,15.981543414294716,unweighted_total_prob,0.4303517286443373,126.0,1422.0,881.0,1095.0,-0.0813172887191772,-0.19436066345214836,5.179541315883398,True,False,False,1
ibudilast,Ibudilast,6.49774780217558,15.978882424533364,6.49774780217558,100,0.462008,0.202558,0.462008,0.202558,6.49774780217558,0.4747796980933025,0.3092951123916731,0.0729012777698781,0.3282101797479659,0.462008,0.202558,15.978882424533364,unweighted_total_prob,0.3282101797479659,127.0,872.0,444.0,379.0,-0.14629828871917727,-0.2765126634521484,5.1768803261220455,True,False,False,1
amlexanox,Amlexanox,7.218336953409015,15.943902902305124,7.218336953409015,100,0.547265,0.339587,0.547265,0.339587,7.218336953409015,0.640116666925237,0.5281514229038163,0.0583511065910939,0.4789774572498401,0.547265,0.339587,15.943902902305124,unweighted_total_prob,0.4789774572498401,128.0,1500.0,1154.0,1370.0,-0.061041288719177245,-0.13948366345214835,5.141900803893806,True,False,False,1
sulfamethoxypyridazi,Sulfamethoxypyridazi,6.861809702590106,15.937101580202576,6.861809702590106,100,0.500595,0.308938,0.500595,0.308938,6.861809702590106,0.5496105931085841,0.4792002734326336,0.0651681693946307,0.4245579804954132,0.500595,0.308938,15.937101580202576,unweighted_total_prob,0.4245579804954132,129.0,1268.0,997.0,1057.0,-0.10771128871917723,-0.1701326634521484,5.135099481791258,True,False,False,1
veralipride,Veralipride,6.76162713114172,15.886725924909111,6.76162713114172,100,0.496185,0.269863,0.496185,0.269863,6.76162713114172,0.5410583800052748,0.4167915108111302,0.0672131192952494,0.3965825801856119,0.496185,0.269863,15.886725924909111,unweighted_total_prob,0.3965825801856119,130.0,1232.0,791.0,845.0,-0.11212128871917726,-0.20920766345214836,5.084723826497793,True,False,False,1
fostamatinib,Fostamatinib,6.676158111542462,15.831463336944577,6.676158111542462,100,0.450844,0.327476,0.450844,0.327476,6.676158111542462,0.4531296057837008,0.5088083000859268,0.0690062472295024,0.3985764117937516,0.450844,0.327476,15.831463336944577,unweighted_total_prob,0.3985764117937516,131.0,770.0,1093.0,860.0,-0.15746228871917722,-0.1515946634521484,5.029461238533258,True,False,False,1
astemizole,Astemizole,6.527601280808447,15.818018108606337,6.527601280808447,100,0.47201,0.326983,0.47201,0.326983,6.527601280808447,0.4941763501248894,0.5080209035415276,0.0722346876696974,0.4153258390005063,0.47201,0.326983,15.818018108606337,unweighted_total_prob,0.4153258390005063,132.0,972.0,1088.0,985.0,-0.13629628871917726,-0.15208766345214836,5.016016010195019,True,False,False,1
clothiapine,Clothiapine,6.690423439256845,15.758161239325997,6.690423439256845,100,0.54795,0.282757,0.54795,0.282757,6.690423439256845,0.6414450719084042,0.4373852046113007,0.0687037774987306,0.4452728661076281,0.54795,0.282757,15.758161239325997,unweighted_total_prob,0.4452728661076281,133.0,1505.0,867.0,1190.0,-0.0603562887191772,-0.1963136634521484,4.956159140914679,True,False,False,1
lofepramine,Lofepramine,6.444587904028593,15.711500555276867,6.444587904028593,100,0.510928,0.258104,0.510928,0.258104,6.444587904028593,0.5696491459422562,0.3980105859316355,0.0741035602619111,0.4018846048019389,0.510928,0.258104,15.711500555276867,unweighted_total_prob,0.4018846048019389,134.0,1325.0,729.0,888.0,-0.0973782887191772,-0.22096666345214838,4.909498456865549,True,False,False,1
talampicillin,Talampicillin,6.888717614859341,15.70497007668018,6.888717614859341,100,0.470348,0.364488,0.470348,0.364488,6.888717614859341,0.4909532711730301,0.5679221355855323,0.0646290520099654,0.4364759731054181,0.470348,0.364488,15.70497007668018,unweighted_total_prob,0.4364759731054181,135.0,952.0,1265.0,1134.0,-0.13795828871917726,-0.1145826634521484,4.902967978268862,True,False,False,1
lidoflazine,Lidoflazine,6.357914558611808,15.595377571880814,6.357914558611808,100,0.494626,0.275517,0.494626,0.275517,6.357914558611808,0.5380350466202275,0.4258218151965936,0.076106906921162,0.4007641261109608,0.494626,0.275517,15.595377571880814,unweighted_total_prob,0.4007641261109608,138.0,1216.0,831.0,881.0,-0.11368028871917724,-0.20355366345214837,4.793375473469496,True,False,False,1
tripelennamine,Tripelennamine,6.916142397001384,15.570482335984703,6.916142397001384,100,0.46423,0.506812,0.46423,0.506812,6.916142397001384,0.4790887723598678,0.7952353724721059,0.0640838954240605,0.5225464370176016,0.46423,0.506812,15.570482335984703,unweighted_total_prob,0.5225464370176016,139.0,903.0,1597.0,1533.0,-0.14407628871917727,0.027741336547851658,4.768480237573385,True,False,False,1
cefotiam,Cefotiam,6.923221533372996,15.506554670631882,6.923221533372996,100,0.45536,0.40312,0.45536,0.40312,6.923221533372996,0.461887382285865,0.6296233593243403,0.063943875928388,0.4493930718297598,0.45536,0.40312,15.506554670631882,unweighted_total_prob,0.4493930718297598,142.0,809.0,1409.0,1206.0,-0.15294628871917726,-0.0759506634521484,4.704552572220564,True,False,False,1
nimorazole,Nimorazole,6.346573683433233,15.464083351194857,6.346573683433233,100,0.460636,0.285289,0.460636,0.285289,6.346573683433233,0.472119009572273,0.4414291965999802,0.0763730854020234,0.380693899549306,0.460636,0.285289,15.464083351194857,unweighted_total_prob,0.380693899549306,143.0,863.0,886.0,726.0,-0.14767028871917726,-0.19378166345214837,4.662081252783539,True,False,False,1
lomefloxacin,Lomefloxacin,6.505036852322517,15.440045475959774,6.505036852322517,100,0.432393,0.271548,0.432393,0.271548,6.505036852322517,0.4173479994414882,0.4194827140105476,0.0727379580180539,0.3492798769844251,0.432393,0.271548,15.440045475959774,unweighted_total_prob,0.3492798769844251,144.0,602.0,799.0,512.0,-0.17591328871917722,-0.20752266345214837,4.638043377548456,True,False,False,1
sitaxentan,Sitaxentan,7.033732582628725,15.398561090230938,7.033732582628725,100,0.515984,0.274376,0.515984,0.274376,7.033732582628725,0.5794541322121726,0.4239994633565133,0.0617946008322215,0.4137403583939187,0.515984,0.274376,15.398561090230938,unweighted_total_prob,0.4137403583939187,146.0,1357.0,820.0,975.0,-0.09232228871917725,-0.20469466345214837,4.59655899181962,True,False,False,1
proglumide,Proglumide,6.829139216989278,15.274458192288872,6.829139216989278,100,0.507351,0.297468,0.507351,0.297468,6.829139216989278,0.562712350869572,0.4608809258377867,0.0658284542547767,0.4226030015338989,0.507351,0.297468,15.274458192288872,unweighted_total_prob,0.4226030015338989,150.0,1304.0,942.0,1039.0,-0.10095528871917725,-0.18160266345214837,4.472456093877554,True,False,False,1
terfenadine,Terfenadine,6.3752074081450685,15.245987623929974,6.3752074081450685,100,0.484484,0.373998,0.484484,0.373998,6.3752074081450685,0.5183668957599641,0.5831110628415912,0.0757028542870535,0.4557317542980328,0.484484,0.373998,15.245987623929974,unweighted_total_prob,0.4557317542980328,151.0,1116.0,1298.0,1244.0,-0.12382228871917722,-0.10507266345214838,4.443985525518656,True,False,False,1
feprazone,Feprazone,6.572566335648297,15.233806177973744,6.572566335648297,100,0.54747,0.285229,0.54747,0.285229,6.572566335648297,0.6405142187815134,0.4413333674059356,0.0712421044796152,0.4469874553709027,0.54747,0.285229,15.233806177973744,unweighted_total_prob,0.4469874553709027,152.0,1503.0,885.0,1196.0,-0.060836288719177234,-0.19384166345214837,4.431804079562426,True,False,False,1
cefsulodin,Cefsulodin,6.481120254658161,15.132802084088322,6.481120254658161,100,0.463669,0.318695,0.463669,0.318695,6.481120254658161,0.4780008377678142,0.4947836975375091,0.0732752123701645,0.4037688565961623,0.463669,0.318695,15.132802084088322,unweighted_total_prob,0.4037688565961623,155.0,894.0,1051.0,904.0,-0.14463728871917725,-0.16037566345214838,4.330799985677004,True,False,False,1
dyphylline,Dyphylline,6.85497210472822,15.124735727906224,6.85497210472822,100,0.511994,0.326506,0.511994,0.326506,6.85497210472822,0.5717164155948927,0.5072590614488736,0.0653058394791888,0.4446513587133443,0.511994,0.326506,15.124735727906224,unweighted_total_prob,0.4446513587133443,156.0,1335.0,1084.0,1185.0,-0.0963122887191773,-0.15256466345214836,4.3227336294949055,True,False,False,1
cefmenoxime,Cefmenoxime,6.894651924073695,15.12124756723642,6.894651924073695,100,0.453228,0.384967,0.453228,0.384967,6.894651924073695,0.4577528429805917,0.6006302366661662,0.0645107206571887,0.4362553759901409,0.453228,0.384967,15.12124756723642,unweighted_total_prob,0.4362553759901409,157.0,792.0,1346.0,1132.0,-0.15507828871917723,-0.09410366345214838,4.319245468825102,True,False,False,1
ceftizoxime,Ceftizoxime,6.782371605932711,15.106991082429882,6.782371605932711,100,0.473991,0.38194,0.473991,0.38194,6.782371605932711,0.4980180585506616,0.5957956538266195,0.0667847187348387,0.4508824286978802,0.473991,0.38194,15.106991082429882,unweighted_total_prob,0.4508824286978802,158.0,999.0,1330.0,1217.0,-0.13431528871917725,-0.09713066345214838,4.304988984018564,True,False,False,1
grepafloxacin,Grepafloxacin,6.278607426211236,15.051986739039418,6.278607426211236,100,0.425632,0.362538,0.425632,0.362538,6.278607426211236,0.4042365452937618,0.564807686779085,0.0779884519475962,0.4032153832186579,0.425632,0.362538,15.051986739039418,unweighted_total_prob,0.4032153832186579,160.0,551.0,1257.0,900.0,-0.18267428871917724,-0.11653266345214836,4.249984640628099,True,False,False,1
benoxaprofen,Benoxaprofen,6.54277201220393,15.04477789998054,6.54277201220393,100,0.503892,0.390476,0.503892,0.390476,6.54277201220393,0.5560043905239153,0.6094289538326886,0.0718982756546508,0.4805529928735718,0.503892,0.390476,15.04477789998054,unweighted_total_prob,0.4805529928735718,161.0,1284.0,1364.0,1378.0,-0.10441428871917724,-0.08859466345214839,4.242775801569222,True,False,False,1
lasmiditan,Lasmiditan,6.212799116037784,14.964273236691948,6.212799116037784,100,0.4427,0.200507,0.4427,0.200507,6.212799116037784,0.4373361310641202,0.3060193511085841,0.0795862080459282,0.3132594344782674,0.4427,0.200507,14.964273236691948,unweighted_total_prob,0.3132594344782674,162.0,680.0,434.0,302.0,-0.16560628871917726,-0.2785636634521484,4.16227113828063,True,False,False,1
imidapril,Imidapril,6.882773000746964,14.910221047699448,6.882773000746964,100,0.594995,0.320266,0.594995,0.320266,6.882773000746964,0.7326783747304406,0.4972928252682418,0.064747793426322,0.5049380386847374,0.594995,0.320266,14.910221047699448,unweighted_total_prob,0.5049380386847374,163.0,1582.0,1057.0,1482.0,-0.013311288719177194,-0.1588046634521484,4.10821894928813,True,False,False,1
ergotamine,Ergotamine,6.370567055419086,14.866332486271856,6.370567055419086,100,0.440722,0.31449,0.440722,0.31449,6.370567055419086,0.4335002404703911,0.4880676681882213,0.075811062187217,0.3837893759008884,0.440722,0.31449,14.866332486271856,unweighted_total_prob,0.3837893759008884,164.0,669.0,1024.0,746.0,-0.16758428871917724,-0.1645806634521484,4.064330387860538,True,False,False,1
amrinone,Amrinone,6.422177303582428,14.845179989933964,6.422177303582428,100,0.478357,0.301701,0.478357,0.301701,6.422177303582428,0.5064849434506724,0.4676416754776287,0.074616370202265,0.4045739216117734,0.478357,0.301701,14.845179989933964,unweighted_total_prob,0.4045739216117734,165.0,1043.0,960.0,913.0,-0.12994928871917727,-0.17736966345214839,4.043177891522646,True,False,False,1
terodiline,Terodiline,6.098267819732426,14.836772546172138,6.098267819732426,100,0.528387,0.286025,0.528387,0.286025,6.098267819732426,0.6035069891555612,0.4426047013802597,0.082449138226454,0.4349345038596192,0.528387,0.286025,14.836772546172138,unweighted_total_prob,0.4349345038596192,166.0,1428.0,888.0,1124.0,-0.0799192887191772,-0.1930456634521484,4.03477044776082,True,False,False,1
isoxicam,Isoxicam,6.410616713576017,14.821127615869042,6.410616713576017,100,0.43754,0.36386,0.43754,0.36386,6.410616713576017,0.4273294599500442,0.5669191233545329,0.0748823069063183,0.4126758947030945,0.43754,0.36386,14.821127615869042,unweighted_total_prob,0.4126758947030945,167.0,647.0,1264.0,969.0,-0.17076628871917726,-0.11521066345214837,4.019125517457724,True,False,False,1
valsartan,Valsartan,7.48553834762424,14.819380350410936,7.48553834762424,100,0.487827,0.28158,0.487827,0.28158,7.48553834762424,0.5248498999332889,0.4355053552547938,0.053667731791823,0.3948756484335977,0.487827,0.28158,14.819380350410936,unweighted_total_prob,0.3948756484335977,168.0,1157.0,859.0,833.0,-0.12047928871917724,-0.19749066345214839,4.017378251999618,True,False,False,1
cyclacillin,Cyclacillin,6.850197081081567,14.764384470880028,6.850197081081567,100,0.472866,0.301792,0.472866,0.301792,6.850197081081567,0.4958363715345115,0.4677870164219295,0.0654021441062816,0.3985297840038327,0.472866,0.301792,14.764384470880028,unweighted_total_prob,0.3985297840038327,169.0,987.0,961.0,859.0,-0.13544028871917724,-0.17727866345214838,3.96238237246871,True,False,False,1
