drug_key,drug,ae_score_x,total_prob,total_weighted_prob,n_ae,safety_drug,P_drug_gt_placebo,safety_score,efficacy_score,ae_score_y,safety_norm,efficacy_norm,ae_inverse_norm,composite_score,safety_used,efficacy_used,ae_used,ae_units,composite_used,avoid_rank_ae,avoid_rank_safety,avoid_rank_efficacy,avoid_rank_composite,delta_safety_vs_real,delta_efficacy_vs_real,delta_ae_vs_real
adapalene,Adapalene,1.5682558175409196,3.4445005096495107,1.5682558175409196,100,0.266292,0.303768,0.266292,0.303768,1.5682558175409196,0.0952320927129714,0.4709429912124628,0.5310461096143629,0.3326792554930463,0.266292,0.303768,3.4445005096495107,unweighted_total_prob,0.3326792554930463,1585.0,7.0,966.0,409.0,-0.3420142887191773,-0.1753026634521484,-7.357501588761807
adefovir_dipivoxil,Adefovir_dipivoxil,2.154654304729773,5.102167749777432,2.154654304729773,100,0.391374,0.316675,0.391374,0.316675,2.154654304729773,0.3378007819166266,0.4915574480046764,0.3666927001705413,0.4050818320026295,0.391374,0.316675,5.102167749777432,unweighted_total_prob,0.4050818320026295,1408.0,307.0,1038.0,916.0,-0.21693228871917725,-0.1623956634521484,-5.699834348633886
ademetionine,Ademetionine,2.5301134985405933,5.749395284801717,2.5301134985405933,100,0.417094,0.333833,0.417094,0.333833,2.5301134985405933,0.3876789952991917,0.5189614031949453,0.3014659826544075,0.4229493559285363,0.417094,0.333833,5.749395284801717,unweighted_total_prob,0.4229493559285363,1294.0,473.0,1126.0,1044.0,-0.19121228871917723,-0.1452376634521484,-5.052606813609601
adenosine,Adenosine,2.3168892804300394,5.162559414282437,2.3168892804300394,100,0.340107,0.156294,0.340107,0.156294,2.3168892804300394,0.2383798501326465,0.2354044151704002,0.3359145870321838,0.2566966235276555,0.340107,0.156294,5.162559414282437,unweighted_total_prob,0.2566966235276555,1395.0,111.0,269.0,109.0,-0.26819928871917725,-0.3227766634521484,-5.639442684128881
adenosine_phosphate,Adenosine_phosphate,4.751669296715407,10.277132146060463,4.751669296715407,100,0.487501,0.226948,0.487501,0.226948,4.751669296715407,0.5242176955179422,0.3482496797707766,0.1264606025560875,0.374279070626705,0.487501,0.226948,10.277132146060463,unweighted_total_prob,0.374279070626705,564.0,1151.0,547.0,684.0,-0.12080528871917723,-0.2521226634521484,-0.5248699523508549
afatinib,Afatinib,5.404279693029819,13.98989281058311,5.404279693029819,100,0.44265,0.048149,0.44265,0.048149,5.404279693029819,0.4372391671967358,0.0626802786712962,0.102392029192938,0.2204461841858004,0.44265,0.048149,13.98989281058311,unweighted_total_prob,0.2204461841858004,213.0,679.0,52.0,38.0,-0.16565628871917726,-0.4309216634521484,3.187890712171791
agomelatine,Agomelatine,3.600617192126809,8.616180852055546,3.600617192126809,100,0.537274,0.28827,0.537274,0.28827,3.600617192126809,0.6207413469444747,0.4461903103907595,0.1901771464136561,0.464808092216825,0.537274,0.28827,8.616180852055546,unweighted_total_prob,0.464808092216825,789.0,1464.0,904.0,1304.0,-0.07103228871917722,-0.19080066345214836,-2.185821246355772
albendazole,Albendazole,3.1085223390720764,6.734834346920247,3.1085223390720764,100,0.428883,0.303632,0.428883,0.303632,3.1085223390720764,0.4105411359510992,0.4707257783726286,0.2318159521222328,0.3988699561539377,0.428883,0.303632,6.734834346920247,unweighted_total_prob,0.3988699561539377,1115.0,567.0,965.0,862.0,-0.17942328871917723,-0.17543866345214837,-4.067167751491071
alclofenac,Alclofenac,5.344254317227749,11.858957789838309,5.344254317227749,100,0.463084,0.467593,0.463084,0.467593,5.344254317227749,0.476866360519416,0.7325966197848954,0.1043603248719235,0.5046572570961093,0.463084,0.467593,11.858957789838309,unweighted_total_prob,0.5046572570961093,381.0,883.0,1557.0,1476.0,-0.14522228871917725,-0.011477663452148401,1.0569556914269906
alcuronium,Alcuronium,4.194117671344428,8.631324503570792,4.194117671344428,100,0.503597,0.328714,0.503597,0.328714,4.194117671344428,0.5554323037063469,0.5107855757897124,0.1529565011744475,0.4570784520333132,0.503597,0.328714,8.631324503570792,unweighted_total_prob,0.4570784520333132,783.0,1283.0,1097.0,1254.0,-0.10470928871917728,-0.15035666345214838,-2.1706775948405266
